Timestamp(ms),Current(uA),D0-D7
1903.93,8078.331,00000000
1903.94,8078.331,00000000
1903.95,7852.957,00000000
1903.96,7898.003,00000000
1903.97,8078.331,00000000
1903.98,8078.331,00000000
1903.99,8123.449,00000000
1904,7943.063,00000000
1904.01,7898.003,00000000
1904.02,7943.063,00000000
1904.03,7943.063,00000000
1904.04,7988.138,00000000
1904.05,8078.331,00000000
1904.06,8078.331,00000000
1904.07,7807.925,00000000
1904.08,8033.228,00000000
1904.09,8033.228,00000000
1904.1,8033.228,00000000
1904.11,8033.228,00000000
1904.12,8078.331,00000000
1904.13,8033.228,00000000
1904.14,7717.903,00000000
1904.15,7807.925,00000000
1904.16,7988.138,00000000
1904.17,8033.228,00000000
1904.18,8123.449,00000000
1904.19,7988.138,00000000
1904.2,8033.228,00000000
1904.21,7807.925,00000000
1904.22,8078.331,00000000
1904.23,7988.138,00000000
1904.24,7988.138,00000000
1904.25,7988.138,00000000
1904.26,7807.925,00000000
1904.27,8213.727,00000000
1904.28,7988.138,00000000
1904.29,7988.138,00000000
1904.3,8123.449,00000000
1904.31,8078.331,00000000
1904.32,8033.228,00000000
1904.33,7943.063,00000000
1904.34,8033.228,00000000
1904.35,7988.138,00000000
1904.36,7988.138,00000000
1904.37,7988.138,00000000
1904.38,7988.138,00000000
1904.39,7898.003,00000000
1904.4,7852.957,00000000
1904.41,7943.063,00000000
1904.42,8213.727,00000000
1904.43,8801.927,00000000
1904.44,8033.228,00000000
1904.45,7358.390,00000000
1904.46,7672.914,00000000
1904.47,7762.907,00000000
1904.48,7807.925,00000000
1904.49,7852.957,00000000
1904.5,8033.228,00000000
1904.51,8123.449,00000000
1904.52,8033.228,00000000
1904.53,7898.003,00000000
1904.54,8123.449,00000000
1904.55,8033.228,00000000
1904.56,7807.925,00000000
1904.57,7988.138,00000000
1904.58,8033.228,00000000
1904.59,8258.887,00000000
1904.6,8078.331,00000000
1904.61,7898.003,00000000
1904.62,7988.138,00000000
1904.63,7898.003,00000000
1904.64,8033.228,00000000
1904.65,8078.331,00000000
1904.66,7988.138,00000000
1904.67,7943.063,00000000
1904.68,7807.925,00000000
1904.69,8033.228,00000000
1904.7,8033.228,00000000
1904.71,8213.727,00000000
1904.72,8258.887,00000000
1904.73,7943.063,00000000
1904.74,8078.331,00000000
1904.75,7807.925,00000000
1904.76,8033.228,00000000
1904.77,8033.228,00000000
1904.78,8123.449,00000000
1904.79,8123.449,00000000
1904.8,8033.228,00000000
1904.81,7943.063,00000000
1904.82,8033.228,00000000
1904.83,8123.449,00000000
1904.84,8078.331,00000000
1904.85,8123.449,00000000
1904.86,8078.331,00000000
1904.87,7898.003,00000000
1904.88,7988.138,00000000
1904.89,8033.228,00000000
1904.9,8123.449,00000000
1904.91,8078.331,00000000
1904.92,7988.138,00000000
1904.93,7943.063,00000000
1904.94,7943.063,00000000
1904.95,7943.063,00000000
1904.96,8123.449,00000000
1904.97,8123.449,00000000
1904.98,8123.449,00000000
1904.99,7898.003,00000000
1905,7943.063,00000000
1905.01,8033.228,00000000
1905.02,8168.581,00000000
1905.03,7898.003,00000000
1905.04,7943.063,00000000
1905.05,7988.138,00000000
1905.06,7852.957,00000000
1905.07,7988.138,00000000
1905.08,8078.331,00000000
1905.09,7988.138,00000000
1905.1,8033.228,00000000
1905.11,7717.903,00000000
1905.12,8168.581,00000000
1905.13,7988.138,00000000
1905.14,8123.449,00000000
1905.15,8123.449,00000000
1905.16,8304.062,00000000
1905.17,8123.449,00000000
1905.18,8033.228,00000000
1905.19,7988.138,00000000
1905.2,8123.449,00000000
1905.21,7988.138,00000000
1905.22,7943.063,00000000
1905.23,7988.138,00000000
1905.24,8123.449,00000000
1905.25,8033.228,00000000
1905.26,8078.331,00000000
1905.27,7988.138,00000000
1905.28,7943.063,00000000
1905.29,8123.449,00000000
1905.3,7852.957,00000000
1905.31,8213.727,00000000
1905.32,7988.138,00000000
1905.33,8213.727,00000000
1905.34,8123.449,00000000
1905.35,7988.138,00000000
1905.36,7988.138,00000000
1905.37,8033.228,00000000
1905.38,8078.331,00000000
1905.39,8123.449,00000000
1905.4,8033.228,00000000
1905.41,7943.063,00000000
1905.42,8258.887,00000000
1905.43,8847.272,00000000
1905.44,7672.914,00000000
1905.45,7852.957,00000000
1905.46,7717.903,00000000
1905.47,7943.063,00000000
1905.48,7988.138,00000000
1905.49,7988.138,00000000
1905.5,7898.003,00000000
1905.51,7807.925,00000000
1905.52,8123.449,00000000
1905.53,8033.228,00000000
1905.54,8168.581,00000000
1905.55,8123.449,00000000
1905.56,8033.228,00000000
1905.57,8078.331,00000000
1905.58,7852.957,00000000
1905.59,8123.449,00000000
1905.6,8033.228,00000000
1905.61,8123.449,00000000
1905.62,8033.228,00000000
1905.63,7943.063,00000000
1905.64,8123.449,00000000
1905.65,7807.925,00000000
1905.66,8078.331,00000000
1905.67,8213.727,00000000
1905.68,8123.449,00000000
1905.69,7898.003,00000000
1905.7,7807.925,00000000
1905.71,8078.331,00000000
1905.72,8078.331,00000000
1905.73,7988.138,00000000
1905.74,7988.138,00000000
1905.75,7988.138,00000000
1905.76,8033.228,00000000
1905.77,7988.138,00000000
1905.78,8033.228,00000000
1905.79,8033.228,00000000
1905.8,8078.331,00000000
1905.81,8078.331,00000000
1905.82,7988.138,00000000
1905.83,7988.138,00000000
1905.84,7943.063,00000000
1905.85,8033.228,00000000
1905.86,8033.228,00000000
1905.87,7943.063,00000000
1905.88,7988.138,00000000
1905.89,8033.228,00000000
1905.9,8123.449,00000000
1905.91,8123.449,00000000
1905.92,8078.331,00000000
1905.93,7988.138,00000000
1905.94,8033.228,00000000
1905.95,8033.228,00000000
1905.96,7852.957,00000000
1905.97,8078.331,00000000
1905.98,8033.228,00000000
1905.99,8168.581,00000000
1906,8168.581,00000000
1906.01,7898.003,00000000
1906.02,8078.331,00000000
1906.03,8123.449,00000000
1906.04,7988.138,00000000
1906.05,8213.727,00000000
1906.06,8168.581,00000000
1906.07,7807.925,00000000
1906.08,7943.063,00000000
1906.09,7988.138,00000000
1906.1,8078.331,00000000
1906.11,7988.138,00000000
1906.12,7988.138,00000000
1906.13,8078.331,00000000
1906.14,8033.228,00000000
1906.15,7988.138,00000000
1906.16,8123.449,00000000
1906.17,7943.063,00000000
1906.18,7988.138,00000000
1906.19,7988.138,00000000
1906.2,7988.138,00000000
1906.21,8213.727,00000000
1906.22,7988.138,00000000
1906.23,8078.331,00000000
1906.24,8033.228,00000000
1906.25,8033.228,00000000
1906.26,8123.449,00000000
1906.27,8078.331,00000000
1906.28,8033.228,00000000
1906.29,8078.331,00000000
1906.3,8123.449,00000000
1906.31,8123.449,00000000
1906.32,7943.063,00000000
1906.33,8033.228,00000000
1906.34,7898.003,00000000
1906.35,8033.228,00000000
1906.36,7988.138,00000000
1906.37,8213.727,00000000
1906.38,7988.138,00000000
1906.39,8078.331,00000000
1906.4,7988.138,00000000
1906.41,7943.063,00000000
1906.42,8304.062,00000000
1906.43,8892.633,00000000
1906.44,8123.449,00000000
1906.45,7493.100,00000000
1906.46,7807.925,00000000
1906.47,7852.957,00000000
1906.48,7807.925,00000000
1906.49,8033.228,00000000
1906.5,7943.063,00000000
1906.51,8123.449,00000000
1906.52,8123.449,00000000
1906.53,8258.887,00000000
1906.54,8123.449,00000000
1906.55,8078.331,00000000
1906.56,7943.063,00000000
1906.57,7988.138,00000000
1906.58,8123.449,00000000
1906.59,8033.228,00000000
1906.6,7988.138,00000000
1906.61,8078.331,00000000
1906.62,7943.063,00000000
1906.63,8213.727,00000000
1906.64,8168.581,00000000
1906.65,8168.581,00000000
1906.66,8078.331,00000000
1906.67,7807.925,00000000
1906.68,8078.331,00000000
1906.69,7988.138,00000000
1906.7,8213.727,00000000
1906.71,8078.331,00000000
1906.72,8033.228,00000000
1906.73,8213.727,00000000
1906.74,7898.003,00000000
1906.75,7988.138,00000000
1906.76,7988.138,00000000
1906.77,8213.727,00000000
1906.78,8168.581,00000000
1906.79,7898.003,00000000
1906.8,7943.063,00000000
1906.81,8078.331,00000000
1906.82,8033.228,00000000
1906.83,8123.449,00000000
1906.84,7988.138,00000000
1906.85,7988.138,00000000
1906.86,8033.228,00000000
1906.87,7898.003,00000000
1906.88,8033.228,00000000
1906.89,7988.138,00000000
1906.9,8213.727,00000000
1906.91,8078.331,00000000
1906.92,8123.449,00000000
1906.93,7943.063,00000000
1906.94,8078.331,00000000
1906.95,8123.449,00000000
1906.96,7988.138,00000000
1906.97,8033.228,00000000
1906.98,7807.925,00000000
1906.99,7943.063,00000000
1907,7988.138,00000000
1907.01,8168.581,00000000
1907.02,8213.727,00000000
1907.03,8078.331,00000000
1907.04,8078.331,00000000
1907.05,7988.138,00000000
1907.06,8078.331,00000000
1907.07,8123.449,00000000
1907.08,8168.581,00000000
1907.09,8213.727,00000000
1907.1,7943.063,00000000
1907.11,8078.331,00000000
1907.12,7943.063,00000000
1907.13,7988.138,00000000
1907.14,8078.331,00000000
1907.15,8033.228,00000000
1907.16,7988.138,00000000
1907.17,7852.957,00000000
1907.18,7988.138,00000000
1907.19,7988.138,00000000
1907.2,7988.138,00000000
1907.21,8078.331,00000000
1907.22,7943.063,00000000
1907.23,8033.228,00000000
1907.24,8033.228,00000000
1907.25,8123.449,00000000
1907.26,7898.003,00000000
1907.27,7943.063,00000000
1907.28,8123.449,00000000
1907.29,7898.003,00000000
1907.3,8033.228,00000000
1907.31,7852.957,00000000
1907.32,8168.581,00000000
1907.33,7988.138,00000000
1907.34,8033.228,00000000
1907.35,8033.228,00000000
1907.36,8033.228,00000000
1907.37,8078.331,00000000
1907.38,8078.331,00000000
1907.39,8033.228,00000000
1907.4,7988.138,00000000
1907.41,8078.331,00000000
1907.42,8078.331,00000000
1907.43,8711.277,00000000
1907.44,7762.907,00000000
1907.45,7582.979,00000000
1907.46,7807.925,00000000
1907.47,7898.003,00000000
1907.48,7943.063,00000000
1907.49,8168.581,00000000
1907.5,7898.003,00000000
1907.51,8213.727,00000000
1907.52,8033.228,00000000
1907.53,8033.228,00000000
1907.54,8123.449,00000000
1907.55,8033.228,00000000
1907.56,8168.581,00000000
1907.57,8078.331,00000000
1907.58,8123.449,00000000
1907.59,7988.138,00000000
1907.6,7988.138,00000000
1907.61,8123.449,00000000
1907.62,7898.003,00000000
1907.63,8033.228,00000000
1907.64,7807.925,00000000
1907.65,7898.003,00000000
1907.66,8213.727,00000000
1907.67,8078.331,00000000
1907.68,8123.449,00000000
1907.69,7988.138,00000000
1907.7,8033.228,00000000
1907.71,7943.063,00000000
1907.72,8033.228,00000000
1907.73,8123.449,00000000
1907.74,8033.228,00000000
1907.75,8033.228,00000000
1907.76,7852.957,00000000
1907.77,7898.003,00000000
1907.78,8123.449,00000000
1907.79,8033.228,00000000
1907.8,8033.228,00000000
1907.81,7988.138,00000000
1907.82,7943.063,00000000
1907.83,7943.063,00000000
1907.84,8123.449,00000000
1907.85,8078.331,00000000
1907.86,8033.228,00000000
1907.87,8168.581,00000000
1907.88,7807.925,00000000
1907.89,7943.063,00000000
1907.9,7898.003,00000000
1907.91,8033.228,00000000
1907.92,7943.063,00000000
1907.93,8033.228,00000000
1907.94,7988.138,00000000
1907.95,8033.228,00000000
1907.96,8033.228,00000000
1907.97,8168.581,00000000
1907.98,7898.003,00000000
1907.99,8123.449,00000000
1908,7943.063,00000000
1908.01,7988.138,00000000
1908.02,7943.063,00000000
1908.03,8123.449,00000000
1908.04,8033.228,00000000
1908.05,8033.228,00000000
1908.06,7988.138,00000000
1908.07,7988.138,00000000
1908.08,7988.138,00000000
1908.09,8033.228,00000000
1908.1,7943.063,00000000
1908.11,8168.581,00000000
1908.12,8033.228,00000000
1908.13,7988.138,00000000
1908.14,7852.957,00000000
1908.15,7988.138,00000000
1908.16,7943.063,00000000
1908.17,8033.228,00000000
1908.18,8123.449,00000000
1908.19,8033.228,00000000
1908.2,8078.331,00000000
1908.21,7852.957,00000000
1908.22,7988.138,00000000
1908.23,8168.581,00000000
1908.24,7943.063,00000000
1908.25,8168.581,00000000
1908.26,7943.063,00000000
1908.27,8033.228,00000000
1908.28,8033.228,00000000
1908.29,7898.003,00000000
1908.3,7943.063,00000000
1908.31,8123.449,00000000
1908.32,7898.003,00000000
1908.33,7807.925,00000000
1908.34,8123.449,00000000
1908.35,8123.449,00000000
1908.36,7988.138,00000000
1908.37,8123.449,00000000
1908.38,8033.228,00000000
1908.39,8123.449,00000000
1908.4,7988.138,00000000
1908.41,7988.138,00000000
1908.42,8484.903,00000000
1908.43,8801.927,00000000
1908.44,8078.331,00000000
1908.45,7493.100,00000000
1908.46,7717.903,00000000
1908.47,7627.939,00000000
1908.48,7852.957,00000000
1908.49,7898.003,00000000
1908.5,7988.138,00000000
1908.51,8033.228,00000000
1908.52,8033.228,00000000
1908.53,8033.228,00000000
1908.54,7807.925,00000000
1908.55,7943.063,00000000
1908.56,7898.003,00000000
1908.57,8033.228,00000000
1908.58,7988.138,00000000
1908.59,7807.925,00000000
1908.6,8168.581,00000000
1908.61,8033.228,00000000
1908.62,8168.581,00000000
1908.63,8078.331,00000000
1908.64,8123.449,00000000
1908.65,8033.228,00000000
1908.66,8213.727,00000000
1908.67,8033.228,00000000
1908.68,7988.138,00000000
1908.69,8213.727,00000000
1908.7,8123.449,00000000
1908.71,8078.331,00000000
1908.72,7988.138,00000000
1908.73,8033.228,00000000
1908.74,8168.581,00000000
1908.75,8123.449,00000000
1908.76,7988.138,00000000
1908.77,8033.228,00000000
1908.78,7852.957,00000000
1908.79,8123.449,00000000
1908.8,7988.138,00000000
1908.81,7898.003,00000000
1908.82,8078.331,00000000
1908.83,8123.449,00000000
1908.84,7898.003,00000000
1908.85,8168.581,00000000
1908.86,8213.727,00000000
1908.87,8033.228,00000000
1908.88,8033.228,00000000
1908.89,7898.003,00000000
1908.9,8123.449,00000000
1908.91,8168.581,00000000
1908.92,7988.138,00000000
1908.93,8078.331,00000000
1908.94,8033.228,00000000
1908.95,7943.063,00000000
1908.96,7988.138,00000000
1908.97,8033.228,00000000
1908.98,8123.449,00000000
1908.99,7988.138,00000000
1909,7988.138,00000000
1909.01,8168.581,00000000
1909.02,8078.331,00000000
1909.03,8078.331,00000000
1909.04,7943.063,00000000
1909.05,8078.331,00000000
1909.06,7898.003,00000000
1909.07,8168.581,00000000
1909.08,7988.138,00000000
1909.09,8033.228,00000000
1909.1,8033.228,00000000
1909.11,7762.907,00000000
1909.12,7988.138,00000000
1909.13,7988.138,00000000
1909.14,7943.063,00000000
1909.15,8123.449,00000000
1909.16,7943.063,00000000
1909.17,8123.449,00000000
1909.18,7988.138,00000000
1909.19,7943.063,00000000
1909.2,8123.449,00000000
1909.21,8168.581,00000000
1909.22,8078.331,00000000
1909.23,7988.138,00000000
1909.24,7898.003,00000000
1909.25,8033.228,00000000
1909.26,7807.925,00000000
1909.27,8033.228,00000000
1909.28,8123.449,00000000
1909.29,8213.727,00000000
1909.3,7988.138,00000000
1909.31,8123.449,00000000
1909.32,8033.228,00000000
1909.33,7988.138,00000000
1909.34,8078.331,00000000
1909.35,8033.228,00000000
1909.36,8078.331,00000000
1909.37,7898.003,00000000
1909.38,7988.138,00000000
1909.39,8213.727,00000000
1909.4,7988.138,00000000
1909.41,8033.228,00000000
1909.42,8394.454,00000000
1909.43,8938.007,00000000
1909.44,7762.907,00000000
1909.45,7627.939,00000000
1909.46,7672.914,00000000
1909.47,7852.957,00000000
1909.48,7988.138,00000000
1909.49,8033.228,00000000
1909.5,7672.914,00000000
1909.51,7898.003,00000000
1909.52,7988.138,00000000
1909.53,8168.581,00000000
1909.54,7988.138,00000000
1909.55,8123.449,00000000
1909.56,8123.449,00000000
1909.57,7988.138,00000000
1909.58,7943.063,00000000
1909.59,8123.449,00000000
1909.6,8078.331,00000000
1909.61,8078.331,00000000
1909.62,8078.331,00000000
1909.63,7988.138,00000000
1909.64,7898.003,00000000
1909.65,8078.331,00000000
1909.66,7988.138,00000000
1909.67,7988.138,00000000
1909.68,8033.228,00000000
1909.69,7898.003,00000000
1909.7,7898.003,00000000
1909.71,8168.581,00000000
1909.72,7988.138,00000000
1909.73,8033.228,00000000
1909.74,8213.727,00000000
1909.75,7988.138,00000000
1909.76,8033.228,00000000
1909.77,7943.063,00000000
1909.78,8033.228,00000000
1909.79,8394.454,00000000
1909.8,8168.581,00000000
1909.81,8258.887,00000000
1909.82,7898.003,00000000
1909.83,7988.138,00000000
1909.84,7943.063,00000000
1909.85,8123.449,00000000
1909.86,7898.003,00000000
1909.87,8033.228,00000000
1909.88,8123.449,00000000
1909.89,7807.925,00000000
1909.9,8168.581,00000000
1909.91,7852.957,00000000
1909.92,7943.063,00000000
1909.93,8123.449,00000000
1909.94,8123.449,00000000
1909.95,8213.727,00000000
1909.96,8078.331,00000000
1909.97,7988.138,00000000
1909.98,7988.138,00000000
1909.99,8033.228,00000000
1910,8078.331,00000000
1910.01,7807.925,00000000
1910.02,8078.331,00000000
1910.03,8033.228,00000000
1910.04,8078.331,00000000
1910.05,8168.581,00000000
1910.06,8123.449,00000000
1910.07,8033.228,00000000
1910.08,7988.138,00000000
1910.09,8349.251,00000000
1910.1,8033.228,00000000
1910.11,7988.138,00000000
1910.12,8033.228,00000000
1910.13,8213.727,00000000
1910.14,7988.138,00000000
1910.15,7807.925,00000000
1910.16,7898.003,00000000
1910.17,8168.581,00000000
1910.18,8078.331,00000000
1910.19,8168.581,00000000
1910.2,8123.449,00000000
1910.21,8078.331,00000000
1910.22,7943.063,00000000
1910.23,8123.449,00000000
1910.24,8033.228,00000000
1910.25,7988.138,00000000
1910.26,8033.228,00000000
1910.27,7807.925,00000000
1910.28,8213.727,00000000
1910.29,8123.449,00000000
1910.3,8078.331,00000000
1910.31,8123.449,00000000
1910.32,7943.063,00000000
1910.33,8123.449,00000000
1910.34,7807.925,00000000
1910.35,7943.063,00000000
1910.36,7943.063,00000000
1910.37,8213.727,00000000
1910.38,8213.727,00000000
1910.39,7807.925,00000000
1910.4,8078.331,00000000
1910.41,7943.063,00000000
1910.42,8258.887,00000000
1910.43,8938.007,00000000
1910.44,8394.454,00000000
1910.45,7358.390,00000000
1910.46,7538.032,00000000
1910.47,7672.914,00000000
1910.48,7672.914,00000000
1910.49,7852.957,00000000
1910.5,7988.138,00000000
1910.51,8258.887,00000000
1910.52,8168.581,00000000
1910.53,8078.331,00000000
1910.54,8304.062,00000000
1910.55,7988.138,00000000
1910.56,8213.727,00000000
1910.57,8168.581,00000000
1910.58,8168.581,00000000
1910.59,8123.449,00000000
1910.6,8033.228,00000000
1910.61,8213.727,00000000
1910.62,8213.727,00000000
1910.63,8213.727,00000000
1910.64,8394.454,00000000
1910.65,8304.062,00000000
1910.66,8213.727,00000000
1910.67,8078.331,00000000
1910.68,8123.449,00000000
1910.69,8078.331,00000000
1910.7,8078.331,00000000
1910.71,8033.228,00000000
1910.72,7988.138,00000000
1910.73,8213.727,00000000
1910.74,7852.957,00000000
1910.75,8123.449,00000000
1910.76,8033.228,00000000
1910.77,7943.063,00000000
1910.78,8078.331,00000000
1910.79,7852.957,00000000
1910.8,8123.449,00000000
1910.81,7943.063,00000000
1910.82,8078.331,00000000
1910.83,7943.063,00000000
1910.84,7988.138,00000000
1910.85,8213.727,00000000
1910.86,7943.063,00000000
1910.87,8033.228,00000000
1910.88,8078.331,00000000
1910.89,8078.331,00000000
1910.9,7988.138,00000000
1910.91,8078.331,00000000
1910.92,7943.063,00000000
1910.93,8033.228,00000000
1910.94,8123.449,00000000
1910.95,8168.581,00000000
1910.96,8123.449,00000000
1910.97,8033.228,00000000
1910.98,7898.003,00000000
1910.99,8168.581,00000000
1911,8033.228,00000000
1911.01,7898.003,00000000
1911.02,8123.449,00000000
1911.03,8078.331,00000000
1911.04,7943.063,00000000
1911.05,7807.925,00000000
1911.06,8078.331,00000000
1911.07,8033.228,00000000
1911.08,7943.063,00000000
1911.09,8168.581,00000000
1911.1,8078.331,00000000
1911.11,8033.228,00000000
1911.12,7943.063,00000000
1911.13,7988.138,00000000
1911.14,7988.138,00000000
1911.15,7898.003,00000000
1911.16,8033.228,00000000
1911.17,7852.957,00000000
1911.18,8168.581,00000000
1911.19,7898.003,00000000
1911.2,8033.228,00000000
1911.21,7943.063,00000000
1911.22,8078.331,00000000
1911.23,8078.331,00000000
1911.24,7898.003,00000000
1911.25,8033.228,00000000
1911.26,7988.138,00000000
1911.27,8033.228,00000000
1911.28,8213.727,00000000
1911.29,7988.138,00000000
1911.3,7898.003,00000000
1911.31,7852.957,00000000
1911.32,7988.138,00000000
1911.33,7988.138,00000000
1911.34,7988.138,00000000
1911.35,8078.331,00000000
1911.36,7988.138,00000000
1911.37,7898.003,00000000
1911.38,7988.138,00000000
1911.39,8078.331,00000000
1911.4,8123.449,00000000
1911.41,7988.138,00000000
1911.42,8349.251,00000000
1911.43,8530.149,00000000
1911.44,7717.903,00000000
1911.45,7538.032,00000000
1911.46,7762.907,00000000
1911.47,7807.925,00000000
1911.48,7807.925,00000000
1911.49,8033.228,00000000
1911.5,7943.063,00000000
1911.51,8123.449,00000000
1911.52,7898.003,00000000
1911.53,8213.727,00000000
1911.54,8213.727,00000000
1911.55,8078.331,00000000
1911.56,7943.063,00000000
1911.57,8078.331,00000000
1911.58,8213.727,00000000
1911.59,7898.003,00000000
1911.6,8213.727,00000000
1911.61,8078.331,00000000
1911.62,7988.138,00000000
1911.63,7988.138,00000000
1911.64,7943.063,00000000
1911.65,8033.228,00000000
1911.66,7988.138,00000000
1911.67,7988.138,00000000
1911.68,8078.331,00000000
1911.69,8033.228,00000000
1911.7,7943.063,00000000
1911.71,7943.063,00000000
1911.72,8213.727,00000000
1911.73,8078.331,00000000
1911.74,8123.449,00000000
1911.75,8213.727,00000000
1911.76,7988.138,00000000
1911.77,7943.063,00000000
1911.78,8078.331,00000000
1911.79,7988.138,00000000
1911.8,8168.581,00000000
1911.81,8033.228,00000000
1911.82,7898.003,00000000
1911.83,7852.957,00000000
1911.84,7988.138,00000000
1911.85,7988.138,00000000
1911.86,7807.925,00000000
1911.87,7943.063,00000000
1911.88,8033.228,00000000
1911.89,8033.228,00000000
1911.9,7898.003,00000000
1911.91,8033.228,00000000
1911.92,8168.581,00000000
1911.93,8033.228,00000000
1911.94,8123.449,00000000
1911.95,7988.138,00000000
1911.96,7988.138,00000000
1911.97,8078.331,00000000
1911.98,8304.062,00000000
1911.99,7898.003,00000000
1912,8078.331,00000000
1912.01,8213.727,00000000
1912.02,7807.925,00000000
1912.03,8123.449,00000000
1912.04,7988.138,00000000
1912.05,7807.925,00000000
1912.06,8033.228,00000000
1912.07,7852.957,00000000
1912.08,8168.581,00000000
1912.09,8033.228,00000000
1912.1,8168.581,00000000
1912.11,8349.251,00000000
1912.12,8168.581,00000000
1912.13,8168.581,00000000
1912.14,8033.228,00000000
1912.15,8168.581,00000000
1912.16,8168.581,00000000
1912.17,8078.331,00000000
1912.18,8258.887,00000000
1912.19,8213.727,00000000
1912.2,8078.331,00000000
1912.21,8258.887,00000000
1912.22,8394.454,00000000
1912.23,8213.727,00000000
1912.24,8123.449,00000000
1912.25,8123.449,00000000
1912.26,8078.331,00000000
1912.27,8213.727,00000000
1912.28,8123.449,00000000
1912.29,8304.062,00000000
1912.3,8304.062,00000000
1912.31,8213.727,00000000
1912.32,8304.062,00000000
1912.33,8078.331,00000000
1912.34,8213.727,00000000
1912.35,8213.727,00000000
1912.36,8168.581,00000000
1912.37,7988.138,00000000
1912.38,8033.228,00000000
1912.39,8123.449,00000000
1912.4,8123.449,00000000
1912.41,8168.581,00000000
1912.42,8123.449,00000000
1912.43,8983.396,00000000
1912.44,8078.331,00000000
1912.45,7672.914,00000000
1912.46,7852.957,00000000
1912.47,7762.907,00000000
1912.48,8033.228,00000000
1912.49,7943.063,00000000
1912.5,8168.581,00000000
1912.51,8078.331,00000000
1912.52,7943.063,00000000
1912.53,8033.228,00000000
1912.54,7943.063,00000000
1912.55,8123.449,00000000
1912.56,8078.331,00000000
1912.57,8078.331,00000000
1912.58,8123.449,00000000
1912.59,7988.138,00000000
1912.6,8033.228,00000000
1912.61,7852.957,00000000
1912.62,8123.449,00000000
1912.63,7943.063,00000000
1912.64,8078.331,00000000
1912.65,7943.063,00000000
1912.66,7852.957,00000000
1912.67,7988.138,00000000
1912.68,8033.228,00000000
1912.69,8123.449,00000000
1912.7,8078.331,00000000
1912.71,8033.228,00000000
1912.72,8033.228,00000000
1912.73,7807.925,00000000
1912.74,8033.228,00000000
1912.75,7988.138,00000000
1912.76,8078.331,00000000
1912.77,7988.138,00000000
1912.78,7898.003,00000000
1912.79,8033.228,00000000
1912.8,7717.903,00000000
1912.81,8033.228,00000000
1912.82,7943.063,00000000
1912.83,7943.063,00000000
1912.84,8078.331,00000000
1912.85,8123.449,00000000
1912.86,8123.449,00000000
1912.87,8033.228,00000000
1912.88,8033.228,00000000
1912.89,8078.331,00000000
1912.9,7943.063,00000000
1912.91,8033.228,00000000
1912.92,8033.228,00000000
1912.93,7943.063,00000000
1912.94,8213.727,00000000
1912.95,7988.138,00000000
1912.96,7988.138,00000000
1912.97,8078.331,00000000
1912.98,8123.449,00000000
1912.99,8033.228,00000000
1913,8213.727,00000000
1913.01,8123.449,00000000
1913.02,8168.581,00000000
1913.03,8033.228,00000000
1913.04,8078.331,00000000
1913.05,8168.581,00000000
1913.06,7988.138,00000000
1913.07,8078.331,00000000
1913.08,8123.449,00000000
1913.09,8213.727,00000000
1913.1,7988.138,00000000
1913.11,7898.003,00000000
1913.12,8033.228,00000000
1913.13,8078.331,00000000
1913.14,8213.727,00000000
1913.15,7988.138,00000000
1913.16,7988.138,00000000
1913.17,8123.449,00000000
1913.18,7988.138,00000000
1913.19,7988.138,00000000
1913.2,8168.581,00000000
1913.21,8123.449,00000000
1913.22,8168.581,00000000
1913.23,7943.063,00000000
1913.24,8033.228,00000000
1913.25,8123.449,00000000
1913.26,7988.138,00000000
1913.27,8213.727,00000000
1913.28,8078.331,00000000
1913.29,8033.228,00000000
1913.3,7988.138,00000000
1913.31,8168.581,00000000
1913.32,8033.228,00000000
1913.33,8033.228,00000000
1913.34,8078.331,00000000
1913.35,8168.581,00000000
1913.36,8078.331,00000000
1913.37,8033.228,00000000
1913.38,7988.138,00000000
1913.39,8078.331,00000000
1913.4,8033.228,00000000
1913.41,8168.581,00000000
1913.42,8213.727,00000000
1913.43,8938.007,00000000
1913.44,7762.907,00000000
1913.45,7852.957,00000000
1913.46,7807.925,00000000
1913.47,7988.138,00000000
1913.48,8033.228,00000000
1913.49,7852.957,00000000
1913.5,8033.228,00000000
1913.51,8033.228,00000000
1913.52,8078.331,00000000
1913.53,8123.449,00000000
1913.54,8033.228,00000000
1913.55,8168.581,00000000
1913.56,7807.925,00000000
1913.57,8168.581,00000000
1913.58,8168.581,00000000
1913.59,8033.228,00000000
1913.6,8213.727,00000000
1913.61,7988.138,00000000
1913.62,8123.449,00000000
1913.63,7807.925,00000000
1913.64,8304.062,00000000
1913.65,8213.727,00000000
1913.66,8168.581,00000000
1913.67,8213.727,00000000
1913.68,8168.581,00000000
1913.69,8123.449,00000000
1913.7,7988.138,00000000
1913.71,8123.449,00000000
1913.72,8304.062,00000000
1913.73,8213.727,00000000
1913.74,8123.449,00000000
1913.75,8078.331,00000000
1913.76,8078.331,00000000
1913.77,8123.449,00000000
1913.78,8123.449,00000000
1913.79,8168.581,00000000
1913.8,7807.925,00000000
1913.81,8168.581,00000000
1913.82,7898.003,00000000
1913.83,8033.228,00000000
1913.84,8123.449,00000000
1913.85,7988.138,00000000
1913.86,7943.063,00000000
1913.87,7988.138,00000000
1913.88,8033.228,00000000
1913.89,8123.449,00000000
1913.9,8078.331,00000000
1913.91,8078.331,00000000
