Timestamp(ms),Current(uA),D0-D7
1382.76,6107.285,00000000
1382.77,5973.901,00000000
1382.78,6062.809,00000000
1382.79,5796.257,00000000
1382.8,5929.469,00000000
1382.81,5885.050,00000000
1382.82,5929.469,00000000
1382.83,5885.050,00000000
1382.84,5929.469,00000000
1382.85,5840.646,00000000
1382.86,5929.469,00000000
1382.87,5707.520,00000000
1382.88,5840.646,00000000
1382.89,5796.257,00000000
1382.9,5973.901,00000000
1382.91,5751.881,00000000
1382.92,6018.348,00000000
1382.93,5751.881,00000000
1382.94,6062.809,00000000
1382.95,5707.520,00000000
1382.96,5885.050,00000000
1382.97,5885.050,00000000
1382.98,5840.646,00000000
1382.99,5796.257,00000000
1383,6018.348,00000000
1383.01,5885.050,00000000
1383.02,5885.050,00000000
1383.03,5840.646,00000000
1383.04,5973.901,00000000
1383.05,5751.881,00000000
1383.06,5840.646,00000000
1383.07,5885.050,00000000
1383.08,6062.809,00000000
1383.09,5840.646,00000000
1383.1,6018.348,00000000
1383.11,5663.173,00000000
1383.12,6018.348,00000000
1383.13,5707.520,00000000
1383.14,5929.469,00000000
1383.15,5885.050,00000000
1383.16,6062.809,00000000
1383.17,5929.469,00000000
1383.18,6151.774,00000000
1383.19,5707.520,00000000
1383.2,5840.646,00000000
1383.21,6018.348,00000000
1383.22,6018.348,00000000
1383.23,5796.257,00000000
1383.24,6062.809,00000000
1383.25,5885.050,00000000
1383.26,5973.901,00000000
1383.27,5885.050,00000000
1383.28,5929.469,00000000
1383.29,5885.050,00000000
1383.3,6151.774,00000000
1383.31,5751.881,00000000
1383.32,5840.646,00000000
1383.33,5929.469,00000000
1383.34,5973.901,00000000
1383.35,5929.469,00000000
1383.36,6018.348,00000000
1383.37,6062.809,00000000
1383.38,5840.646,00000000
1383.39,6018.348,00000000
1383.4,6018.348,00000000
1383.41,5840.646,00000000
1383.42,6062.809,00000000
1383.43,5840.646,00000000
1383.44,5929.469,00000000
1383.45,5973.901,00000000
1383.46,5885.050,00000000
1383.47,5663.173,00000000
1383.48,5885.050,00000000
1383.49,5973.901,00000000
1383.5,5885.050,00000000
1383.51,5929.469,00000000
1383.52,6062.809,00000000
1383.53,5840.646,00000000
1383.54,5840.646,00000000
1383.55,5973.901,00000000
1383.56,5885.050,00000000
1383.57,5885.050,00000000
1383.58,5885.050,00000000
1383.59,5885.050,00000000
1383.6,5929.469,00000000
1383.61,5751.881,00000000
1383.62,6062.809,00000000
1383.63,5973.901,00000000
1383.64,5885.050,00000000
1383.65,5840.646,00000000
1383.66,5929.469,00000000
1383.67,5885.050,00000000
1383.68,5796.257,00000000
1383.69,6151.774,00000000
1383.7,6196.278,00000000
1383.71,6419.012,00000000
1383.72,5929.469,00000000
1383.73,5485.928,00000000
1383.74,5707.520,00000000
1383.75,5485.928,00000000
1383.76,5929.469,00000000
1383.77,5574.522,00000000
1383.78,5840.646,00000000
1383.79,5840.646,00000000
1383.8,5885.050,00000000
1383.81,5885.050,00000000
1383.82,5885.050,00000000
1383.83,5929.469,00000000
1383.84,5929.469,00000000
1383.85,5840.646,00000000
1383.86,5885.050,00000000
1383.87,5796.257,00000000
1383.88,5973.901,00000000
1383.89,6018.348,00000000
1383.9,6018.348,00000000
1383.91,5751.881,00000000
1383.92,5751.881,00000000
1383.93,5751.881,00000000
1383.94,6018.348,00000000
1383.95,5885.050,00000000
1383.96,5973.901,00000000
1383.97,5885.050,00000000
1383.98,5885.050,00000000
1383.99,5796.257,00000000
1384,5929.469,00000000
1384.01,5751.881,00000000
1384.02,5663.173,00000000
1384.03,5751.881,00000000
1384.04,6018.348,00000000
1384.05,5707.520,00000000
1384.06,5885.050,00000000
1384.07,5796.257,00000000
1384.08,5973.901,00000000
1384.09,5663.173,00000000
1384.1,5840.646,00000000
1384.11,5796.257,00000000
1384.12,5973.901,00000000
1384.13,5663.173,00000000
1384.14,6018.348,00000000
1384.15,5796.257,00000000
1384.16,5885.050,00000000
1384.17,5751.881,00000000
1384.18,5707.520,00000000
1384.19,5663.173,00000000
1384.2,5973.901,00000000
1384.21,5929.469,00000000
1384.22,5840.646,00000000
1384.23,5929.469,00000000
1384.24,5929.469,00000000
1384.25,5929.469,00000000
1384.26,6062.809,00000000
1384.27,5885.050,00000000
1384.28,6018.348,00000000
1384.29,5973.901,00000000
1384.3,5885.050,00000000
1384.31,5840.646,00000000
1384.32,6062.809,00000000
1384.33,5840.646,00000000
1384.34,5973.901,00000000
1384.35,5840.646,00000000
1384.36,5885.050,00000000
1384.37,5663.173,00000000
1384.38,6018.348,00000000
1384.39,5973.901,00000000
1384.4,5840.646,00000000
1384.41,6062.809,00000000
1384.42,5929.469,00000000
1384.43,5885.050,00000000
1384.44,5929.469,00000000
1384.45,5973.901,00000000
1384.46,5929.469,00000000
1384.47,5663.173,00000000
1384.48,5929.469,00000000
1384.49,5885.050,00000000
1384.5,6018.348,00000000
1384.51,6062.809,00000000
1384.52,5973.901,00000000
1384.53,6018.348,00000000
1384.54,5840.646,00000000
1384.55,5751.881,00000000
1384.56,5973.901,00000000
1384.57,6018.348,00000000
1384.58,5929.469,00000000
1384.59,5929.469,00000000
1384.6,5840.646,00000000
1384.61,5840.646,00000000
1384.62,5929.469,00000000
1384.63,6018.348,00000000
1384.64,5796.257,00000000
1384.65,5929.469,00000000
1384.66,5840.646,00000000
1384.67,5929.469,00000000
1384.68,5796.257,00000000
1384.69,6062.809,00000000
1384.7,6107.285,00000000
1384.71,6597.456,00000000
1384.72,5796.257,00000000
1384.73,5751.881,00000000
1384.74,5840.646,00000000
1384.75,5885.050,00000000
1384.76,5929.469,00000000
1384.77,6018.348,00000000
1384.78,6151.774,00000000
1384.79,5973.901,00000000
1384.8,6018.348,00000000
1384.81,5973.901,00000000
1384.82,5885.050,00000000
1384.83,5973.901,00000000
1384.84,6018.348,00000000
1384.85,5796.257,00000000
1384.86,5929.469,00000000
1384.87,5885.050,00000000
1384.88,6018.348,00000000
1384.89,5929.469,00000000
1384.9,5929.469,00000000
1384.91,5973.901,00000000
1384.92,5929.469,00000000
1384.93,5751.881,00000000
1384.94,5973.901,00000000
1384.95,6018.348,00000000
1384.96,6018.348,00000000
1384.97,5973.901,00000000
1384.98,5885.050,00000000
1384.99,5929.469,00000000
1385,6062.809,00000000
1385.01,5973.901,00000000
1385.02,5663.173,00000000
1385.03,5885.050,00000000
1385.04,6062.809,00000000
1385.05,5929.469,00000000
1385.06,5973.901,00000000
1385.07,5973.901,00000000
1385.08,5929.469,00000000
1385.09,5796.257,00000000
1385.1,5973.901,00000000
1385.11,5885.050,00000000
1385.12,6062.809,00000000
1385.13,5840.646,00000000
1385.14,6018.348,00000000
1385.15,6107.285,00000000
1385.16,6062.809,00000000
1385.17,5929.469,00000000
1385.18,6062.809,00000000
1385.19,5973.901,00000000
1385.2,5885.050,00000000
1385.21,6062.809,00000000
1385.22,5973.901,00000000
1385.23,5973.901,00000000
1385.24,5840.646,00000000
1385.25,5840.646,00000000
1385.26,5885.050,00000000
1385.27,5929.469,00000000
1385.28,5885.050,00000000
1385.29,5751.881,00000000
1385.3,5973.901,00000000
1385.31,5929.469,00000000
1385.32,5840.646,00000000
1385.33,5840.646,00000000
1385.34,6018.348,00000000
1385.35,5885.050,00000000
1385.36,6062.809,00000000
1385.37,5796.257,00000000
1385.38,5885.050,00000000
1385.39,5840.646,00000000
1385.4,5973.901,00000000
1385.41,6062.809,00000000
1385.42,5929.469,00000000
1385.43,5885.050,00000000
1385.44,6196.278,00000000
1385.45,6018.348,00000000
1385.46,5929.469,00000000
1385.47,5840.646,00000000
1385.48,5885.050,00000000
1385.49,6018.348,00000000
1385.5,5973.901,00000000
1385.51,5751.881,00000000
1385.52,5973.901,00000000
1385.53,5751.881,00000000
1385.54,5885.050,00000000
1385.55,5973.901,00000000
1385.56,5973.901,00000000
1385.57,5973.901,00000000
1385.58,5885.050,00000000
1385.59,5885.050,00000000
1385.6,5796.257,00000000
1385.61,5973.901,00000000
1385.62,6151.774,00000000
1385.63,5929.469,00000000
1385.64,5751.881,00000000
1385.65,5973.901,00000000
1385.66,5885.050,00000000
1385.67,5929.469,00000000
1385.68,5840.646,00000000
1385.69,5973.901,00000000
1385.7,5929.469,00000000
1385.71,6642.102,00000000
1385.72,6062.809,00000000
1385.73,5485.928,00000000
1385.74,5751.881,00000000
1385.75,5885.050,00000000
1385.76,5840.646,00000000
1385.77,5929.469,00000000
1385.78,5796.257,00000000
1385.79,5751.881,00000000
1385.8,5885.050,00000000
1385.81,5840.646,00000000
1385.82,5840.646,00000000
1385.83,6062.809,00000000
1385.84,5840.646,00000000
1385.85,5973.901,00000000
1385.86,6107.285,00000000
1385.87,5929.469,00000000
1385.88,5840.646,00000000
1385.89,5885.050,00000000
1385.9,5973.901,00000000
1385.91,5885.050,00000000
1385.92,6062.809,00000000
1385.93,5929.469,00000000
1385.94,6062.809,00000000
1385.95,6018.348,00000000
1385.96,5751.881,00000000
1385.97,5796.257,00000000
1385.98,5840.646,00000000
1385.99,5885.050,00000000
1386,5796.257,00000000
1386.01,6018.348,00000000
1386.02,5973.901,00000000
1386.03,5929.469,00000000
1386.04,5840.646,00000000
1386.05,5973.901,00000000
1386.06,5973.901,00000000
1386.07,6151.774,00000000
1386.08,6018.348,00000000
1386.09,5663.173,00000000
1386.1,6107.285,00000000
1386.11,5885.050,00000000
1386.12,5707.520,00000000
1386.13,5840.646,00000000
1386.14,6062.809,00000000
1386.15,5840.646,00000000
1386.16,6018.348,00000000
1386.17,6018.348,00000000
1386.18,5929.469,00000000
1386.19,5840.646,00000000
1386.2,5885.050,00000000
1386.21,5973.901,00000000
1386.22,5973.901,00000000
1386.23,5885.050,00000000
1386.24,5929.469,00000000
1386.25,5973.901,00000000
1386.26,5885.050,00000000
1386.27,5885.050,00000000
1386.28,5973.901,00000000
1386.29,5973.901,00000000
1386.3,5929.469,00000000
1386.31,5973.901,00000000
1386.32,5929.469,00000000
1386.33,5929.469,00000000
1386.34,5885.050,00000000
1386.35,6062.809,00000000
1386.36,5885.050,00000000
1386.37,5929.469,00000000
1386.38,5840.646,00000000
1386.39,5929.469,00000000
1386.4,5929.469,00000000
1386.41,6018.348,00000000
1386.42,6062.809,00000000
1386.43,6018.348,00000000
1386.44,5707.520,00000000
1386.45,5929.469,00000000
1386.46,5885.050,00000000
1386.47,5796.257,00000000
1386.48,5751.881,00000000
1386.49,5929.469,00000000
1386.5,5929.469,00000000
1386.51,5885.050,00000000
1386.52,5929.469,00000000
1386.53,6018.348,00000000
1386.54,5663.173,00000000
1386.55,5840.646,00000000
1386.56,5840.646,00000000
1386.57,6062.809,00000000
1386.58,5840.646,00000000
1386.59,5885.050,00000000
1386.6,5796.257,00000000
1386.61,5796.257,00000000
1386.62,5840.646,00000000
1386.63,5885.050,00000000
1386.64,6107.285,00000000
1386.65,6018.348,00000000
1386.66,5840.646,00000000
1386.67,5840.646,00000000
1386.68,5840.646,00000000
1386.69,5929.469,00000000
1386.7,6018.348,00000000
1386.71,6419.012,00000000
1386.72,5618.841,00000000
1386.73,5707.520,00000000
1386.74,5663.173,00000000
1386.75,5840.646,00000000
1386.76,5796.257,00000000
1386.77,5663.173,00000000
1386.78,6062.809,00000000
1386.79,5973.901,00000000
1386.8,5885.050,00000000
1386.81,5929.469,00000000
1386.82,5840.646,00000000
1386.83,5885.050,00000000
1386.84,5840.646,00000000
1386.85,6151.774,00000000
1386.86,6151.774,00000000
1386.87,5663.173,00000000
1386.88,5929.469,00000000
1386.89,5973.901,00000000
1386.9,5885.050,00000000
1386.91,5885.050,00000000
1386.92,5840.646,00000000
1386.93,6062.809,00000000
1386.94,5840.646,00000000
1386.95,5751.881,00000000
1386.96,5840.646,00000000
1386.97,5973.901,00000000
1386.98,6018.348,00000000
1386.99,6107.285,00000000
1387,5885.050,00000000
1387.01,5885.050,00000000
1387.02,5929.469,00000000
1387.03,5929.469,00000000
1387.04,5885.050,00000000
1387.05,5885.050,00000000
1387.06,6018.348,00000000
1387.07,5929.469,00000000
1387.08,5885.050,00000000
1387.09,5929.469,00000000
1387.1,5973.901,00000000
1387.11,5840.646,00000000
1387.12,5929.469,00000000
1387.13,6018.348,00000000
1387.14,5885.050,00000000
1387.15,6062.809,00000000
1387.16,5796.257,00000000
1387.17,5973.901,00000000
1387.18,5929.469,00000000
1387.19,5929.469,00000000
1387.2,5796.257,00000000
1387.21,5840.646,00000000
1387.22,5973.901,00000000
1387.23,5840.646,00000000
1387.24,5840.646,00000000
1387.25,5929.469,00000000
1387.26,5796.257,00000000
1387.27,5885.050,00000000
1387.28,5885.050,00000000
1387.29,5929.469,00000000
1387.3,6062.809,00000000
1387.31,6062.809,00000000
1387.32,5973.901,00000000
1387.33,5840.646,00000000
1387.34,6018.348,00000000
1387.35,5973.901,00000000
1387.36,5885.050,00000000
1387.37,6062.809,00000000
1387.38,5929.469,00000000
1387.39,5973.901,00000000
1387.4,5840.646,00000000
1387.41,5973.901,00000000
1387.42,5929.469,00000000
1387.43,6107.285,00000000
1387.44,5973.901,00000000
1387.45,5885.050,00000000
1387.46,6018.348,00000000
1387.47,6018.348,00000000
1387.48,5885.050,00000000
1387.49,6018.348,00000000
1387.5,6018.348,00000000
1387.51,5929.469,00000000
1387.52,5840.646,00000000
1387.53,5929.469,00000000
1387.54,6062.809,00000000
1387.55,5885.050,00000000
1387.56,6018.348,00000000
1387.57,6018.348,00000000
1387.58,5796.257,00000000
1387.59,5885.050,00000000
1387.6,5929.469,00000000
1387.61,5929.469,00000000
1387.62,5885.050,00000000
1387.63,5929.469,00000000
1387.64,5885.050,00000000
1387.65,6018.348,00000000
1387.66,5885.050,00000000
1387.67,6062.809,00000000
1387.68,5751.881,00000000
1387.69,5840.646,00000000
1387.7,6151.774,00000000
1387.71,6508.205,00000000
1387.72,6018.348,00000000
1387.73,5485.928,00000000
1387.74,5707.520,00000000
1387.75,5840.646,00000000
1387.76,5840.646,00000000
1387.77,5929.469,00000000
1387.78,5929.469,00000000
1387.79,5885.050,00000000
1387.8,5973.901,00000000
1387.81,5973.901,00000000
1387.82,5796.257,00000000
1387.83,5751.881,00000000
1387.84,6062.809,00000000
1387.85,5885.050,00000000
1387.86,5929.469,00000000
1387.87,6062.809,00000000
1387.88,6107.285,00000000
1387.89,5840.646,00000000
1387.9,6062.809,00000000
1387.91,5751.881,00000000
1387.92,5885.050,00000000
1387.93,5929.469,00000000
1387.94,6018.348,00000000
1387.95,5973.901,00000000
1387.96,5840.646,00000000
1387.97,6018.348,00000000
1387.98,6062.809,00000000
1387.99,5885.050,00000000
1388,5885.050,00000000
1388.01,5929.469,00000000
1388.02,5929.469,00000000
1388.03,5840.646,00000000
1388.04,5973.901,00000000
1388.05,5840.646,00000000
1388.06,5973.901,00000000
1388.07,5885.050,00000000
1388.08,6018.348,00000000
1388.09,5973.901,00000000
1388.1,5663.173,00000000
1388.11,5840.646,00000000
1388.12,5840.646,00000000
1388.13,6018.348,00000000
1388.14,5796.257,00000000
1388.15,6151.774,00000000
1388.16,5796.257,00000000
1388.17,5973.901,00000000
1388.18,5840.646,00000000
1388.19,6062.809,00000000
1388.2,5840.646,00000000
1388.21,5840.646,00000000
1388.22,5929.469,00000000
1388.23,5840.646,00000000
1388.24,5751.881,00000000
1388.25,6151.774,00000000
1388.26,5796.257,00000000
1388.27,5929.469,00000000
1388.28,5885.050,00000000
1388.29,6018.348,00000000
1388.3,5973.901,00000000
1388.31,5929.469,00000000
1388.32,5840.646,00000000
1388.33,6018.348,00000000
1388.34,5840.646,00000000
1388.35,5929.469,00000000
1388.36,6018.348,00000000
1388.37,5929.469,00000000
1388.38,5973.901,00000000
1388.39,5840.646,00000000
1388.4,5973.901,00000000
1388.41,5796.257,00000000
1388.42,5973.901,00000000
1388.43,5929.469,00000000
1388.44,5663.173,00000000
1388.45,5885.050,00000000
1388.46,5929.469,00000000
1388.47,6018.348,00000000
1388.48,5663.173,00000000
1388.49,5751.881,00000000
1388.5,5840.646,00000000
1388.51,6062.809,00000000
1388.52,5885.050,00000000
1388.53,6062.809,00000000
1388.54,5929.469,00000000
1388.55,5840.646,00000000
1388.56,5929.469,00000000
1388.57,5973.901,00000000
1388.58,5885.050,00000000
1388.59,5929.469,00000000
1388.6,5751.881,00000000
1388.61,5885.050,00000000
1388.62,5885.050,00000000
1388.63,5751.881,00000000
1388.64,5751.881,00000000
1388.65,5840.646,00000000
1388.66,5707.520,00000000
1388.67,6018.348,00000000
1388.68,5929.469,00000000
1388.69,5885.050,00000000
1388.7,6062.809,00000000
1388.71,6374.437,00000000
1388.72,5530.218,00000000
1388.73,5663.173,00000000
1388.74,5618.841,00000000
1388.75,5796.257,00000000
1388.76,5840.646,00000000
1388.77,5929.469,00000000
1388.78,5840.646,00000000
1388.79,5973.901,00000000
1388.8,6018.348,00000000
1388.81,5929.469,00000000
1388.82,5840.646,00000000
1388.83,5885.050,00000000
1388.84,5840.646,00000000
1388.85,5929.469,00000000
1388.86,5840.646,00000000
1388.87,6018.348,00000000
1388.88,5929.469,00000000
1388.89,5885.050,00000000
1388.9,6062.809,00000000
1388.91,5885.050,00000000
1388.92,5796.257,00000000
1388.93,6018.348,00000000
1388.94,5929.469,00000000
1388.95,5840.646,00000000
1388.96,5796.257,00000000
1388.97,5929.469,00000000
1388.98,5885.050,00000000
1388.99,5796.257,00000000
1389,5885.050,00000000
1389.01,5973.901,00000000
1389.02,5840.646,00000000
1389.03,5973.901,00000000
1389.04,5707.520,00000000
1389.05,5751.881,00000000
1389.06,5929.469,00000000
1389.07,5973.901,00000000
1389.08,5885.050,00000000
1389.09,5796.257,00000000
1389.1,5885.050,00000000
1389.11,5929.469,00000000
1389.12,5840.646,00000000
1389.13,5840.646,00000000
1389.14,5929.469,00000000
1389.15,5796.257,00000000
1389.16,5885.050,00000000
1389.17,6018.348,00000000
1389.18,5973.901,00000000
1389.19,5796.257,00000000
1389.2,5751.881,00000000
1389.21,6018.348,00000000
1389.22,5973.901,00000000
1389.23,5840.646,00000000
1389.24,6018.348,00000000
1389.25,6240.796,00000000
1389.26,5840.646,00000000
1389.27,5929.469,00000000
1389.28,5973.901,00000000
1389.29,5796.257,00000000
1389.3,5885.050,00000000
1389.31,6062.809,00000000
1389.32,5751.881,00000000
1389.33,5973.901,00000000
1389.34,6062.809,00000000
1389.35,5973.901,00000000
1389.36,5929.469,00000000
1389.37,5929.469,00000000
1389.38,5796.257,00000000
1389.39,5840.646,00000000
1389.4,5796.257,00000000
1389.41,5885.050,00000000
1389.42,5885.050,00000000
1389.43,5840.646,00000000
1389.44,5973.901,00000000
1389.45,6018.348,00000000
1389.46,6018.348,00000000
1389.47,6018.348,00000000
1389.48,5840.646,00000000
1389.49,6018.348,00000000
1389.5,5973.901,00000000
1389.51,5885.050,00000000
1389.52,5796.257,00000000
1389.53,5796.257,00000000
1389.54,5840.646,00000000
1389.55,6062.809,00000000
1389.56,5840.646,00000000
1389.57,5929.469,00000000
1389.58,5840.646,00000000
1389.59,5929.469,00000000
1389.6,5751.881,00000000
1389.61,5929.469,00000000
1389.62,5840.646,00000000
1389.63,6062.809,00000000
1389.64,5707.520,00000000
1389.65,6018.348,00000000
1389.66,5663.173,00000000
1389.67,6062.809,00000000
1389.68,5885.050,00000000
1389.69,6018.348,00000000
1389.7,6018.348,00000000
1389.71,6686.763,00000000
1389.72,5929.469,00000000
1389.73,5530.218,00000000
1389.74,5840.646,00000000
1389.75,5929.469,00000000
1389.76,5973.901,00000000
1389.77,5929.469,00000000
1389.78,5885.050,00000000
1389.79,5796.257,00000000
1389.8,5973.901,00000000
1389.81,5973.901,00000000
1389.82,5973.901,00000000
1389.83,6018.348,00000000
1389.84,5796.257,00000000
1389.85,5840.646,00000000
1389.86,6062.809,00000000
1389.87,5885.050,00000000
1389.88,5796.257,00000000
1389.89,5973.901,00000000
1389.9,5929.469,00000000
1389.91,6062.809,00000000
1389.92,6018.348,00000000
1389.93,6151.774,00000000
1389.94,5840.646,00000000
1389.95,6107.285,00000000
1389.96,5796.257,00000000
1389.97,5929.469,00000000
1389.98,5885.050,00000000
1389.99,5840.646,00000000
1390,5885.050,00000000
1390.01,5840.646,00000000
1390.02,5840.646,00000000
1390.03,5929.469,00000000
1390.04,5840.646,00000000
1390.05,5885.050,00000000
1390.06,5929.469,00000000
1390.07,6062.809,00000000
1390.08,6062.809,00000000
1390.09,6018.348,00000000
1390.1,5840.646,00000000
1390.11,5840.646,00000000
1390.12,5751.881,00000000
1390.13,6240.796,00000000
1390.14,5840.646,00000000
1390.15,5929.469,00000000
1390.16,5929.469,00000000
1390.17,5885.050,00000000
1390.18,5751.881,00000000
1390.19,5796.257,00000000
1390.2,5663.173,00000000
1390.21,5751.881,00000000
1390.22,6062.809,00000000
1390.23,5973.901,00000000
1390.24,6107.285,00000000
1390.25,5840.646,00000000
1390.26,5840.646,00000000
1390.27,6018.348,00000000
1390.28,5751.881,00000000
1390.29,5885.050,00000000
1390.3,5929.469,00000000
1390.31,5885.050,00000000
1390.32,5840.646,00000000
1390.33,6062.809,00000000
1390.34,5796.257,00000000
1390.35,5973.901,00000000
1390.36,5973.901,00000000
1390.37,6018.348,00000000
1390.38,5707.520,00000000
1390.39,5885.050,00000000
1390.4,5796.257,00000000
1390.41,5885.050,00000000
1390.42,5663.173,00000000
1390.43,6107.285,00000000
1390.44,5796.257,00000000
1390.45,6062.809,00000000
1390.46,5885.050,00000000
1390.47,6062.809,00000000
1390.48,5796.257,00000000
1390.49,5973.901,00000000
1390.5,5929.469,00000000
1390.51,6062.809,00000000
1390.52,5885.050,00000000
1390.53,6151.774,00000000
1390.54,5840.646,00000000
1390.55,5885.050,00000000
1390.56,5707.520,00000000
1390.57,6107.285,00000000
1390.58,5840.646,00000000
1390.59,5929.469,00000000
1390.6,5929.469,00000000
1390.61,5929.469,00000000
1390.62,5840.646,00000000
1390.63,5840.646,00000000
1390.64,5885.050,00000000
1390.65,6062.809,00000000
1390.66,5885.050,00000000
1390.67,5885.050,00000000
1390.68,5707.520,00000000
1390.69,5840.646,00000000
1390.7,6062.809,00000000
1390.71,6374.437,00000000
1390.72,5485.928,00000000
1390.73,5707.520,00000000
1390.74,5707.520,00000000
1390.75,5796.257,00000000
1390.76,5796.257,00000000
1390.77,5840.646,00000000
1390.78,5973.901,00000000
1390.79,5885.050,00000000
1390.8,5929.469,00000000
1390.81,6107.285,00000000
1390.82,5929.469,00000000
1390.83,5973.901,00000000
1390.84,5796.257,00000000
1390.85,5840.646,00000000
1390.86,6062.809,00000000
1390.87,5840.646,00000000
1390.88,5973.901,00000000
1390.89,6196.278,00000000
1390.9,5796.257,00000000
1390.91,6018.348,00000000
1390.92,5840.646,00000000
1390.93,6196.278,00000000
1390.94,5751.881,00000000
1390.95,5973.901,00000000
1390.96,6062.809,00000000
1390.97,5885.050,00000000
1390.98,5707.520,00000000
1390.99,5929.469,00000000
1391,5751.881,00000000
1391.01,6151.774,00000000
1391.02,5973.901,00000000
1391.03,6062.809,00000000
1391.04,5751.881,00000000
1391.05,5840.646,00000000
1391.06,5751.881,00000000
1391.07,5929.469,00000000
1391.08,5707.520,00000000
1391.09,6018.348,00000000
1391.1,5751.881,00000000
1391.11,6018.348,00000000
1391.12,5796.257,00000000
1391.13,6018.348,00000000
1391.14,5707.520,00000000
1391.15,5885.050,00000000
1391.16,5840.646,00000000
1391.17,6018.348,00000000
1391.18,5929.469,00000000
1391.19,5973.901,00000000
1391.2,5663.173,00000000
1391.21,5929.469,00000000
1391.22,5663.173,00000000
1391.23,5973.901,00000000
1391.24,5796.257,00000000
1391.25,6062.809,00000000
1391.26,5973.901,00000000
1391.27,5885.050,00000000
1391.28,5663.173,00000000
1391.29,6018.348,00000000
1391.3,5840.646,00000000
1391.31,5796.257,00000000
1391.32,5618.841,00000000
1391.33,6062.809,00000000
1391.34,5707.520,00000000
1391.35,5840.646,00000000
1391.36,5796.257,00000000
1391.37,5973.901,00000000
1391.38,5751.881,00000000
1391.39,5885.050,00000000
1391.4,5929.469,00000000
1391.41,5929.469,00000000
1391.42,5707.520,00000000
1391.43,6062.809,00000000
1391.44,5973.901,00000000
1391.45,5796.257,00000000
1391.46,5751.881,00000000
1391.47,5973.901,00000000
1391.48,5885.050,00000000
1391.49,6018.348,00000000
1391.5,5796.257,00000000
1391.51,5885.050,00000000
1391.52,5885.050,00000000
1391.53,5796.257,00000000
1391.54,5796.257,00000000
1391.55,5973.901,00000000
1391.56,5751.881,00000000
1391.57,5885.050,00000000
1391.58,5885.050,00000000
1391.59,6018.348,00000000
1391.6,5973.901,00000000
1391.61,5840.646,00000000
1391.62,5840.646,00000000
1391.63,6018.348,00000000
1391.64,5840.646,00000000
1391.65,6018.348,00000000
1391.66,5840.646,00000000
1391.67,6018.348,00000000
1391.68,6018.348,00000000
1391.69,5840.646,00000000
1391.7,6151.774,00000000
1391.71,6597.456,00000000
1391.72,5840.646,00000000
1391.73,5441.653,00000000
1391.74,5574.522,00000000
1391.75,6018.348,00000000
1391.76,5796.257,00000000
1391.77,5840.646,00000000
1391.78,5973.901,00000000
1391.79,6018.348,00000000
1391.8,5885.050,00000000
1391.81,6107.285,00000000
1391.82,5796.257,00000000
1391.83,6062.809,00000000
1391.84,5751.881,00000000
1391.85,5973.901,00000000
1391.86,5885.050,00000000
1391.87,6151.774,00000000
1391.88,5707.520,00000000
1391.89,5929.469,00000000
1391.9,5840.646,00000000
1391.91,6018.348,00000000
1391.92,5973.901,00000000
1391.93,5929.469,00000000
1391.94,5751.881,00000000
1391.95,6018.348,00000000
1391.96,5840.646,00000000
1391.97,6018.348,00000000
1391.98,5929.469,00000000
1391.99,5973.901,00000000
1392,5663.173,00000000
1392.01,6018.348,00000000
1392.02,5840.646,00000000
1392.03,5973.901,00000000
1392.04,5973.901,00000000
1392.05,6018.348,00000000
1392.06,5840.646,00000000
1392.07,5929.469,00000000
1392.08,5929.469,00000000
1392.09,6062.809,00000000
1392.1,5796.257,00000000
1392.11,6107.285,00000000
1392.12,5796.257,00000000
1392.13,6018.348,00000000
1392.14,5973.901,00000000
1392.15,6018.348,00000000
1392.16,5929.469,00000000
1392.17,6062.809,00000000
1392.18,5796.257,00000000
1392.19,5885.050,00000000
1392.2,5796.257,00000000
1392.21,6062.809,00000000
1392.22,5885.050,00000000
1392.23,5929.469,00000000
1392.24,5929.469,00000000
1392.25,5885.050,00000000
1392.26,5973.901,00000000
1392.27,5929.469,00000000
1392.28,5840.646,00000000
1392.29,5885.050,00000000
1392.3,5663.173,00000000
1392.31,5973.901,00000000
1392.32,5751.881,00000000
1392.33,6018.348,00000000
1392.34,5973.901,00000000
1392.35,6062.809,00000000
1392.36,5840.646,00000000
1392.37,5796.257,00000000
1392.38,5973.901,00000000
1392.39,5885.050,00000000
1392.4,5796.257,00000000
1392.41,5929.469,00000000
1392.42,5796.257,00000000
1392.43,5929.469,00000000
1392.44,5796.257,00000000
1392.45,5973.901,00000000
1392.46,5840.646,00000000
1392.47,5751.881,00000000
1392.48,5885.050,00000000
1392.49,5929.469,00000000
1392.5,5751.881,00000000
1392.51,6062.809,00000000
1392.52,5885.050,00000000
1392.53,5973.901,00000000
1392.54,5885.050,00000000
1392.55,6018.348,00000000
1392.56,5840.646,00000000
1392.57,5885.050,00000000
1392.58,5973.901,00000000
1392.59,5929.469,00000000
1392.6,5885.050,00000000
1392.61,5840.646,00000000
1392.62,5707.520,00000000
1392.63,5929.469,00000000
1392.64,5751.881,00000000
1392.65,5751.881,00000000
1392.66,5973.901,00000000
1392.67,5885.050,00000000
1392.68,5796.257,00000000
1392.69,5973.901,00000000
1392.7,6151.774,00000000
1392.71,6419.012,00000000
1392.72,5353.145,00000000
1392.73,5618.841,00000000
1392.74,5751.881,00000000
